A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,1
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,1
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,1
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,1
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,2
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,3
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,10
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,13
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,7
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,14
B,Australian Capital Territory,Recovered,1
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,9
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,9
B,Australian Capital Territory,Recovered,1
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,6
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,1
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,1
A,Australian Capital Territory,Confirmed,2
B,Australian Capital Territory,Recovered,1
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,4
B,Australian Capital Territory,Recovered,5
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,3
B,Australian Capital Territory,Recovered,3
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,4
B,Australian Capital Territory,Recovered,7
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,2
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,1
A,Australian Capital Territory,Confirmed,3
B,Australian Capital Territory,Recovered,10
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,12
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,3
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,1
B,Australian Capital Territory,Recovered,7
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,3
B,Australian Capital Territory,Recovered,12
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,Australian Capital Territory,Confirmed,0
B,Australian Capital Territory,Recovered,0
C,Australian Capital Territory,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,3
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,1
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,2
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,2
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,2
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,7
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,9
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,4
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,2
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,10
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,10
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,7
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,10
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,27
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,20
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,22
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,37
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,39
B,New South Wales,Recovered,0
C,New South Wales,Death,2
A,New South Wales,Confirmed,57
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,40
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,46
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,83
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,233
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,149
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,211
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,190
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,186
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,212
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,174
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,241
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,150
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,116
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,91
B,New South Wales,Recovered,0
C,New South Wales,Death,2
A,New South Wales,Confirmed,104
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,87
B,New South Wales,Recovered,0
C,New South Wales,Death,4
A,New South Wales,Confirmed,57
B,New South Wales,Recovered,0
C,New South Wales,Death,2
A,New South Wales,Confirmed,49
B,New South Wales,Recovered,0
C,New South Wales,Death,3
A,New South Wales,Confirmed,48
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,39
B,New South Wales,Recovered,0
C,New South Wales,Death,0
A,New South Wales,Confirmed,49
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,35
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,0
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,New South Wales,Confirmed,6
B,New South Wales,Recovered,0
C,New South Wales,Death,1
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,1
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,1
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,2
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,2
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,1
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,6
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,3
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,2
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,2
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,2
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,1
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,4
B,Northern Territory,Recovered,1
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,1
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,1
B,Northern Territory,Recovered,1
