State,Country,Lat,Long,id,confirmed_date,confirmed_acc_count,confirmed_inc_count
Queensland,Australia,-28.0167,153.4,11,24-3-2020,397,78
Queensland,Australia,-28.0167,153.4,11,25-3-2020,443,46
Queensland,Australia,-28.0167,153.4,11,26-3-2020,493,50
Queensland,Australia,-28.0167,153.4,11,27-3-2020,555,62
Queensland,Australia,-28.0167,153.4,11,28-3-2020,625,70
Queensland,Australia,-28.0167,153.4,11,29-3-2020,656,31
Queensland,Australia,-28.0167,153.4,11,30-3-2020,689,33
Queensland,Australia,-28.0167,153.4,11,31-3-2020,743,54
Queensland,Australia,-28.0167,153.4,11,1-4-2020,781,38
Queensland,Australia,-28.0167,153.4,11,2-4-2020,835,54
Queensland,Australia,-28.0167,153.4,11,3-4-2020,873,38
Queensland,Australia,-28.0167,153.4,11,4-4-2020,900,27
Queensland,Australia,-28.0167,153.4,11,5-4-2020,907,7
Queensland,Australia,-28.0167,153.4,11,6-4-2020,921,14
Queensland,Australia,-28.0167,153.4,11,7-4-2020,934,13
Queensland,Australia,-28.0167,153.4,11,8-4-2020,943,9
Queensland,Australia,-28.0167,153.4,11,9-4-2020,953,10
Queensland,Australia,-28.0167,153.4,11,10-4-2020,965,12
Queensland,Australia,-28.0167,153.4,11,11-4-2020,974,9
Queensland,Australia,-28.0167,153.4,11,12-4-2020,983,9
Queensland,Australia,-28.0167,153.4,11,13-4-2020,987,4
South Australia,Australia,-34.9285,138.6007,12,22-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,23-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,24-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,25-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,26-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,27-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,28-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,29-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,30-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,31-1-2020,0,0
South Australia,Australia,-34.9285,138.6007,12,1-2-2020,1,1
South Australia,Australia,-34.9285,138.6007,12,2-2-2020,2,1
South Australia,Australia,-34.9285,138.6007,12,3-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,4-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,5-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,6-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,7-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,8-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,9-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,10-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,11-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,12-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,13-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,14-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,15-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,16-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,17-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,18-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,19-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,20-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,21-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,22-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,23-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,24-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,25-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,26-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,27-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,28-2-2020,2,0
South Australia,Australia,-34.9285,138.6007,12,29-2-2020,3,1
South Australia,Australia,-34.9285,138.6007,12,1-3-2020,3,0
South Australia,Australia,-34.9285,138.6007,12,2-3-2020,3,0
South Australia,Australia,-34.9285,138.6007,12,3-3-2020,3,0
South Australia,Australia,-34.9285,138.6007,12,4-3-2020,5,2
South Australia,Australia,-34.9285,138.6007,12,5-3-2020,5,0
South Australia,Australia,-34.9285,138.6007,12,6-3-2020,7,2
South Australia,Australia,-34.9285,138.6007,12,7-3-2020,7,0
South Australia,Australia,-34.9285,138.6007,12,8-3-2020,7,0
South Australia,Australia,-34.9285,138.6007,12,9-3-2020,7,0
South Australia,Australia,-34.9285,138.6007,12,10-3-2020,7,0
South Australia,Australia,-34.9285,138.6007,12,11-3-2020,9,2
South Australia,Australia,-34.9285,138.6007,12,12-3-2020,9,0
South Australia,Australia,-34.9285,138.6007,12,13-3-2020,16,7
South Australia,Australia,-34.9285,138.6007,12,14-3-2020,19,3
South Australia,Australia,-34.9285,138.6007,12,15-3-2020,20,1
South Australia,Australia,-34.9285,138.6007,12,16-3-2020,29,9
South Australia,Australia,-34.9285,138.6007,12,17-3-2020,29,0
South Australia,Australia,-34.9285,138.6007,12,18-3-2020,37,8
South Australia,Australia,-34.9285,138.6007,12,19-3-2020,42,5
South Australia,Australia,-34.9285,138.6007,12,20-3-2020,50,8
South Australia,Australia,-34.9285,138.6007,12,21-3-2020,67,17
South Australia,Australia,-34.9285,138.6007,12,22-3-2020,100,33
South Australia,Australia,-34.9285,138.6007,12,23-3-2020,134,34
South Australia,Australia,-34.9285,138.6007,12,24-3-2020,170,36
South Australia,Australia,-34.9285,138.6007,12,25-3-2020,170,0
South Australia,Australia,-34.9285,138.6007,12,26-3-2020,235,65
South Australia,Australia,-34.9285,138.6007,12,27-3-2020,257,22
South Australia,Australia,-34.9285,138.6007,12,28-3-2020,287,30
South Australia,Australia,-34.9285,138.6007,12,29-3-2020,299,12
South Australia,Australia,-34.9285,138.6007,12,30-3-2020,305,6
South Australia,Australia,-34.9285,138.6007,12,31-3-2020,337,32
South Australia,Australia,-34.9285,138.6007,12,1-4-2020,367,30
South Australia,Australia,-34.9285,138.6007,12,2-4-2020,367,0
South Australia,Australia,-34.9285,138.6007,12,3-4-2020,396,29
South Australia,Australia,-34.9285,138.6007,12,4-4-2020,407,11
South Australia,Australia,-34.9285,138.6007,12,5-4-2020,407,0
South Australia,Australia,-34.9285,138.6007,12,6-4-2020,411,4
South Australia,Australia,-34.9285,138.6007,12,7-4-2020,411,0
South Australia,Australia,-34.9285,138.6007,12,8-4-2020,415,4
South Australia,Australia,-34.9285,138.6007,12,9-4-2020,420,5
South Australia,Australia,-34.9285,138.6007,12,10-4-2020,428,8
South Australia,Australia,-34.9285,138.6007,12,11-4-2020,429,1
South Australia,Australia,-34.9285,138.6007,12,12-4-2020,429,0
South Australia,Australia,-34.9285,138.6007,12,13-4-2020,429,0
Tasmania,Australia,-41.4545,145.9707,13,22-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,23-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,24-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,25-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,26-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,27-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,28-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,29-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,30-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,31-1-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,1-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,2-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,3-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,4-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,5-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,6-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,7-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,8-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,9-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,10-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,11-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,12-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,13-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,14-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,15-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,16-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,17-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,18-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,19-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,20-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,21-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,22-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,23-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,24-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,25-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,26-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,27-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,28-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,29-2-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,1-3-2020,0,0
Tasmania,Australia,-41.4545,145.9707,13,2-3-2020,1,1
Tasmania,Australia,-41.4545,145.9707,13,3-3-2020,1,0
Tasmania,Australia,-41.4545,145.9707,13,4-3-2020,1,0
Tasmania,Australia,-41.4545,145.9707,13,5-3-2020,1,0
Tasmania,Australia,-41.4545,145.9707,13,6-3-2020,1,0
Tasmania,Australia,-41.4545,145.9707,13,7-3-2020,1,0
Tasmania,Australia,-41.4545,145.9707,13,8-3-2020,2,1
Tasmania,Australia,-41.4545,145.9707,13,9-3-2020,2,0
Tasmania,Australia,-41.4545,145.9707,13,10-3-2020,2,0
Tasmania,Australia,-41.4545,145.9707,13,11-3-2020,3,1
Tasmania,Australia,-41.4545,145.9707,13,12-3-2020,3,0
Tasmania,Australia,-41.4545,145.9707,13,13-3-2020,5,2
Tasmania,Australia,-41.4545,145.9707,13,14-3-2020,5,0
Tasmania,Australia,-41.4545,145.9707,13,15-3-2020,6,1
Tasmania,Australia,-41.4545,145.9707,13,16-3-2020,7,1
Tasmania,Australia,-41.4545,145.9707,13,17-3-2020,7,0
Tasmania,Australia,-41.4545,145.9707,13,18-3-2020,10,3
Tasmania,Australia,-41.4545,145.9707,13,19-3-2020,10,0
Tasmania,Australia,-41.4545,145.9707,13,20-3-2020,10,0
Tasmania,Australia,-41.4545,145.9707,13,21-3-2020,16,6
Tasmania,Australia,-41.4545,145.9707,13,22-3-2020,22,6
Tasmania,Australia,-41.4545,145.9707,13,23-3-2020,28,6
Tasmania,Australia,-41.4545,145.9707,13,24-3-2020,28,0
Tasmania,Australia,-41.4545,145.9707,13,25-3-2020,36,8
Tasmania,Australia,-41.4545,145.9707,13,26-3-2020,47,11
Tasmania,Australia,-41.4545,145.9707,13,27-3-2020,47,0
Tasmania,Australia,-41.4545,145.9707,13,28-3-2020,62,15
Tasmania,Australia,-41.4545,145.9707,13,29-3-2020,66,4
Tasmania,Australia,-41.4545,145.9707,13,30-3-2020,66,0
Tasmania,Australia,-41.4545,145.9707,13,31-3-2020,69,3
Tasmania,Australia,-41.4545,145.9707,13,1-4-2020,69,0
Tasmania,Australia,-41.4545,145.9707,13,2-4-2020,72,3
Tasmania,Australia,-41.4545,145.9707,13,3-4-2020,74,2
Tasmania,Australia,-41.4545,145.9707,13,4-4-2020,80,6
Tasmania,Australia,-41.4545,145.9707,13,5-4-2020,82,2
Tasmania,Australia,-41.4545,145.9707,13,6-4-2020,86,4
Tasmania,Australia,-41.4545,145.9707,13,7-4-2020,89,3
Tasmania,Australia,-41.4545,145.9707,13,8-4-2020,98,9
Tasmania,Australia,-41.4545,145.9707,13,9-4-2020,111,13
Tasmania,Australia,-41.4545,145.9707,13,10-4-2020,122,11
Tasmania,Australia,-41.4545,145.9707,13,11-4-2020,133,11
Tasmania,Australia,-41.4545,145.9707,13,12-4-2020,133,0
Tasmania,Australia,-41.4545,145.9707,13,13-4-2020,144,11
Victoria,Australia,-37.8136,144.9631,14,22-1-2020,0,0
Victoria,Australia,-37.8136,144.9631,14,23-1-2020,0,0
Victoria,Australia,-37.8136,144.9631,14,24-1-2020,0,0
Victoria,Australia,-37.8136,144.9631,14,25-1-2020,0,0
Victoria,Australia,-37.8136,144.9631,14,26-1-2020,1,1
Victoria,Australia,-37.8136,144.9631,14,27-1-2020,1,0
Victoria,Australia,-37.8136,144.9631,14,28-1-2020,1,0
Victoria,Australia,-37.8136,144.9631,14,29-1-2020,1,0
Victoria,Australia,-37.8136,144.9631,14,30-1-2020,2,1
Victoria,Australia,-37.8136,144.9631,14,31-1-2020,3,1
Victoria,Australia,-37.8136,144.9631,14,1-2-2020,4,1
Victoria,Australia,-37.8136,144.9631,14,2-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,3-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,4-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,5-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,6-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,7-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,8-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,9-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,10-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,11-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,12-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,13-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,14-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,15-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,16-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,17-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,18-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,19-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,20-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,21-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,22-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,23-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,24-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,25-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,26-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,27-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,28-2-2020,4,0
Victoria,Australia,-37.8136,144.9631,14,29-2-2020,7,3
Victoria,Australia,-37.8136,144.9631,14,1-3-2020,7,0
Victoria,Australia,-37.8136,144.9631,14,2-3-2020,9,2
Victoria,Australia,-37.8136,144.9631,14,3-3-2020,9,0
Victoria,Australia,-37.8136,144.9631,14,4-3-2020,10,1
Victoria,Australia,-37.8136,144.9631,14,5-3-2020,10,0
Victoria,Australia,-37.8136,144.9631,14,6-3-2020,10,0
Victoria,Australia,-37.8136,144.9631,14,7-3-2020,11,1
Victoria,Australia,-37.8136,144.9631,14,8-3-2020,11,0
Victoria,Australia,-37.8136,144.9631,14,9-3-2020,15,4
Victoria,Australia,-37.8136,144.9631,14,10-3-2020,18,3
Victoria,Australia,-37.8136,144.9631,14,11-3-2020,21,3
Victoria,Australia,-37.8136,144.9631,14,12-3-2020,21,0
Victoria,Australia,-37.8136,144.9631,14,13-3-2020,36,15
Victoria,Australia,-37.8136,144.9631,14,14-3-2020,49,13
Victoria,Australia,-37.8136,144.9631,14,15-3-2020,57,8
Victoria,Australia,-37.8136,144.9631,14,16-3-2020,71,14
Victoria,Australia,-37.8136,144.9631,14,17-3-2020,94,23
Victoria,Australia,-37.8136,144.9631,14,18-3-2020,121,27
Victoria,Australia,-37.8136,144.9631,14,19-3-2020,121,0
Victoria,Australia,-37.8136,144.9631,14,20-3-2020,121,0
Victoria,Australia,-37.8136,144.9631,14,21-3-2020,229,108
Victoria,Australia,-37.8136,144.9631,14,22-3-2020,355,126
Victoria,Australia,-37.8136,144.9631,14,23-3-2020,355,0
Victoria,Australia,-37.8136,144.9631,14,24-3-2020,411,56
Victoria,Australia,-37.8136,144.9631,14,25-3-2020,466,55
Victoria,Australia,-37.8136,144.9631,14,26-3-2020,520,54
Victoria,Australia,-37.8136,144.9631,14,27-3-2020,574,54
Victoria,Australia,-37.8136,144.9631,14,28-3-2020,685,111
Victoria,Australia,-37.8136,144.9631,14,29-3-2020,769,84
Victoria,Australia,-37.8136,144.9631,14,30-3-2020,821,52
Victoria,Australia,-37.8136,144.9631,14,31-3-2020,917,96
Victoria,Australia,-37.8136,144.9631,14,1-4-2020,968,51
Victoria,Australia,-37.8136,144.9631,14,2-4-2020,1036,68
Victoria,Australia,-37.8136,144.9631,14,3-4-2020,1085,49
Victoria,Australia,-37.8136,144.9631,14,4-4-2020,1115,30
Victoria,Australia,-37.8136,144.9631,14,5-4-2020,1135,20
Victoria,Australia,-37.8136,144.9631,14,6-4-2020,1158,23
Victoria,Australia,-37.8136,144.9631,14,7-4-2020,1191,33
Victoria,Australia,-37.8136,144.9631,14,8-4-2020,1212,21
Victoria,Australia,-37.8136,144.9631,14,9-4-2020,1228,16
Victoria,Australia,-37.8136,144.9631,14,10-4-2020,1241,13
Victoria,Australia,-37.8136,144.9631,14,11-4-2020,1265,24
Victoria,Australia,-37.8136,144.9631,14,12-4-2020,1268,3
Victoria,Australia,-37.8136,144.9631,14,13-4-2020,1281,13
Western Australia,Australia,-31.9505,115.8605,15,22-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,23-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,24-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,25-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,26-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,27-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,28-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,29-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,30-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,31-1-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,1-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,2-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,3-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,4-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,5-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,6-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,7-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,8-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,9-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,10-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,11-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,12-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,13-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,14-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,15-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,16-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,17-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,18-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,19-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,20-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,21-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,22-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,23-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,24-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,25-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,26-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,27-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,28-2-2020,0,0
Western Australia,Australia,-31.9505,115.8605,15,29-2-2020,2,2
Western Australia,Australia,-31.9505,115.8605,15,1-3-2020,2,0
Western Australia,Australia,-31.9505,115.8605,15,2-3-2020,2,0
Western Australia,Australia,-31.9505,115.8605,15,3-3-2020,2,0
Western Australia,Australia,-31.9505,115.8605,15,4-3-2020,2,0
Western Australia,Australia,-31.9505,115.8605,15,5-3-2020,3,1
Western Australia,Australia,-31.9505,115.8605,15,6-3-2020,3,0
Western Australia,Australia,-31.9505,115.8605,15,7-3-2020,3,0
Western Australia,Australia,-31.9505,115.8605,15,8-3-2020,3,0
Western Australia,Australia,-31.9505,115.8605,15,9-3-2020,4,1
Western Australia,Australia,-31.9505,115.8605,15,10-3-2020,6,2
Western Australia,Australia,-31.9505,115.8605,15,11-3-2020,9,3
Western Australia,Australia,-31.9505,115.8605,15,12-3-2020,9,0
Western Australia,Australia,-31.9505,115.8605,15,13-3-2020,14,5
Western Australia,Australia,-31.9505,115.8605,15,14-3-2020,17,3
Western Australia,Australia,-31.9505,115.8605,15,15-3-2020,17,0
Western Australia,Australia,-31.9505,115.8605,15,16-3-2020,28,11
Western Australia,Australia,-31.9505,115.8605,15,17-3-2020,31,3
Western Australia,Australia,-31.9505,115.8605,15,18-3-2020,35,4
Western Australia,Australia,-31.9505,115.8605,15,19-3-2020,52,17
Western Australia,Australia,-31.9505,115.8605,15,20-3-2020,64,12
Western Australia,Australia,-31.9505,115.8605,15,21-3-2020,90,26
Western Australia,Australia,-31.9505,115.8605,15,22-3-2020,120,30
Western Australia,Australia,-31.9505,115.8605,15,23-3-2020,140,20
Western Australia,Australia,-31.9505,115.8605,15,24-3-2020,175,35
Western Australia,Australia,-31.9505,115.8605,15,25-3-2020,175,0
Western Australia,Australia,-31.9505,115.8605,15,26-3-2020,231,56
Western Australia,Australia,-31.9505,115.8605,15,27-3-2020,231,0
Western Australia,Australia,-31.9505,115.8605,15,28-3-2020,278,47
Western Australia,Australia,-31.9505,115.8605,15,29-3-2020,311,33
Western Australia,Australia,-31.9505,115.8605,15,30-3-2020,355,44
Western Australia,Australia,-31.9505,115.8605,15,31-3-2020,364,9
Western Australia,Australia,-31.9505,115.8605,15,1-4-2020,392,28
Western Australia,Australia,-31.9505,115.8605,15,2-4-2020,400,8
Western Australia,Australia,-31.9505,115.8605,15,3-4-2020,400,0
Western Australia,Australia,-31.9505,115.8605,15,4-4-2020,436,36
Western Australia,Australia,-31.9505,115.8605,15,5-4-2020,453,17
Western Australia,Australia,-31.9505,115.8605,15,6-4-2020,460,7
Western Australia,Australia,-31.9505,115.8605,15,7-4-2020,460,0
Western Australia,Australia,-31.9505,115.8605,15,8-4-2020,481,21
Western Australia,Australia,-31.9505,115.8605,15,9-4-2020,495,14
Western Australia,Australia,-31.9505,115.8605,15,10-4-2020,506,11
Western Australia,Australia,-31.9505,115.8605,15,11-4-2020,514,8
Western Australia,Australia,-31.9505,115.8605,15,12-4-2020,514,0
Western Australia,Australia,-31.9505,115.8605,15,13-4-2020,517,3
Austria,Austria,47.5162,14.5501,16,22-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,23-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,24-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,25-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,26-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,27-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,28-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,29-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,30-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,31-1-2020,0,0
Austria,Austria,47.5162,14.5501,16,1-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,2-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,3-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,4-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,5-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,6-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,7-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,8-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,9-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,10-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,11-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,12-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,13-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,14-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,15-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,16-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,17-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,18-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,19-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,20-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,21-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,22-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,23-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,24-2-2020,0,0
Austria,Austria,47.5162,14.5501,16,25-2-2020,2,2
Austria,Austria,47.5162,14.5501,16,26-2-2020,2,0
Austria,Austria,47.5162,14.5501,16,27-2-2020,3,1
Austria,Austria,47.5162,14.5501,16,28-2-2020,3,0
Austria,Austria,47.5162,14.5501,16,29-2-2020,9,6
Austria,Austria,47.5162,14.5501,16,1-3-2020,14,5
Austria,Austria,47.5162,14.5501,16,2-3-2020,18,4
Austria,Austria,47.5162,14.5501,16,3-3-2020,21,3
Austria,Austria,47.5162,14.5501,16,4-3-2020,29,8
Austria,Austria,47.5162,14.5501,16,5-3-2020,41,12
Austria,Austria,47.5162,14.5501,16,6-3-2020,55,14
Austria,Austria,47.5162,14.5501,16,7-3-2020,79,24
Austria,Austria,47.5162,14.5501,16,8-3-2020,104,25
Austria,Austria,47.5162,14.5501,16,9-3-2020,131,27
Austria,Austria,47.5162,14.5501,16,10-3-2020,182,51
Austria,Austria,47.5162,14.5501,16,11-3-2020,246,64
Austria,Austria,47.5162,14.5501,16,12-3-2020,302,56
Austria,Austria,47.5162,14.5501,16,13-3-2020,504,202
Austria,Austria,47.5162,14.5501,16,14-3-2020,655,151
Austria,Austria,47.5162,14.5501,16,15-3-2020,860,205
Austria,Austria,47.5162,14.5501,16,16-3-2020,1018,158
Austria,Austria,47.5162,14.5501,16,17-3-2020,1332,314
Austria,Austria,47.5162,14.5501,16,18-3-2020,1646,314
Austria,Austria,47.5162,14.5501,16,19-3-2020,2013,367
Austria,Austria,47.5162,14.5501,16,20-3-2020,2388,375
Austria,Austria,47.5162,14.5501,16,21-3-2020,2814,426
Austria,Austria,47.5162,14.5501,16,22-3-2020,3582,768
Austria,Austria,47.5162,14.5501,16,23-3-2020,4474,892
Austria,Austria,47.5162,14.5501,16,24-3-2020,5283,809
Austria,Austria,47.5162,14.5501,16,25-3-2020,5588,305
Austria,Austria,47.5162,14.5501,16,26-3-2020,6909,1321
Austria,Austria,47.5162,14.5501,16,27-3-2020,7657,748
Austria,Austria,47.5162,14.5501,16,28-3-2020,8271,614
Austria,Austria,47.5162,14.5501,16,29-3-2020,8788,517
